# eventID,px1,py1,pz1,px2,py2,pz2,m1,m2
1,0.2174615645959914,0.3325188326876683,0.23732004928840078,-0.2174615645959914,-0.3325188326876683,-0.23732004928840078,0.138,0.138
2,0.060543222986892124,-0.41165690146388373,-0.04493716886554618,-0.060543222986892124,0.41165690146388373,0.04493716886554618,0.138,0.138
3,-1.8607252930795353,0.1580779297311948,0.4645788134041148,-0.5826788297129102,0.9261676728728276,-0.30132619572149494,0.138,0.138
4,2.242631955304555,-1.3804377812117679,1.517327807258192,1.6878092979320427,-0.3015038572130817,-0.40322562148808583,0.138,0.138
5,0.7399238327366641,1.1421695541355947,1.6039793995704137,-1.9683819922064971,-0.654127145151026,-0.2420967373973398,0.138,0.138
6,-1.9168538912333641,-0.8675533406167066,-2.489960688889127,-0.4463668168589653,0.3705946885424014,0.8962806550300157,0.138,0.138
7,-0.40625294479487256,0.10450041911887349,0.24356933045765056,0.40625294479487256,-0.10450041911887349,-0.24356933045765056,0.138,0.138
8,-0.7880114124622584,-1.0337421138602692,-0.6032656961744117,2.231494868124275,-0.5697499574458904,2.2523880519098958,0.138,0.138
9,0.034521932968839576,-0.16280495474368897,-0.45409552592159796,-0.034521932968839576,0.16280495474368897,0.45409552592159796,0.138,0.138
10,0.2991679749079423,0.35110755327862486,-0.1117173206948794,-0.2991679749079423,-0.35110755327862486,0.1117173206948794,0.138,0.138
11,0.14598460962508172,-0.2904386505879907,0.3438948148046879,-0.14598460962508172,0.2904386505879907,-0.3438948148046879,0.138,0.138
12,0.1522457986499382,0.40296989057927823,-0.25598605595784213,-0.1522457986499382,-0.40296989057927823,0.25598605595784213,0.138,0.138
13,-3.511424402235719,-0.11675591357797883,-3.1112415049001294,-1.1420621005309295,-2.598413604041286,-0.21385569638436516,0.138,0.138
14,2.2486896138256354,1.7390318467892625,-0.9939695878742555,-2.9887880019647026,0.5891002506651766,0.16878812814028055,0.138,0.138
15,-0.43674209346577036,-0.1627560668699272,0.12666753517766163,0.43674209346577036,0.1627560668699272,-0.12666753517766163,0.138,0.138
16,-0.049502522818234626,-0.44277638821484205,0.03395618831982656,0.049502522818234626,0.44277638821484205,-0.03395618831982656,0.138,0.138
17,0.23182268765272618,0.39415454296626196,0.20391580313402502,-0.23182268765272618,-0.39415454296626196,-0.20391580313402502,0.138,0.138
18,-1.6185972857112856,-1.321599652205446,-1.496160099901051,-0.4012508518084857,1.926817566954746,-0.8401990606127485,0.138,0.138
19,0.158702140779122,0.1962275890762476,-0.40760554465706644,-0.158702140779122,-0.1962275890762476,0.40760554465706644,0.138,0.138
20,0.27603216629244226,-4.136894506111028,0.236524196820455,-0.06601836431347267,-0.19025172271115529,0.531105437555132,0.138,0.138
