# eventID,px1,py1,pz1,px2,py2,pz2,m1,m2
1,2.0533811284961514,-0.38172963802734955,-0.34303980105321313,2.28382761442251,1.8921193552571942,3.085359431751044,0.138,0.138
2,-0.2765950315640465,-0.5085786618498351,-0.14880068640817537,0.2765950315640465,0.5085786618498351,0.14880068640817537,0.138,0.138
3,-0.10746324943944244,0.5533757986210716,0.2942437828064297,0.10746324943944244,-0.5533757986210716,-0.2942437828064297,0.138,0.138
4,-0.11688346467791164,-0.13440681174782806,0.4352969669133464,3.9405630810957244,4.207594456201501,1.2179910230703939,0.138,0.138
5,1.1078084475312509,-0.8067400237617267,0.04955747568533235,-4.77484480203873,-2.511589576010799,0.1423915410183268,0.138,0.138
6,-0.19478164206754955,-0.3782072885956751,-0.4734562506806136,0.19478164206754955,0.3782072885956751,0.4734562506806136,0.138,0.138
7,-0.6535270000289767,-0.00858456473053633,-0.1719390041427788,0.6535270000289767,0.00858456473053633,0.1719390041427788,0.138,0.138
8,0.4121580823479362,-0.44111136203268886,-0.24530009711985482,-0.4121580823479362,0.44111136203268886,0.24530009711985482,0.138,0.138
9,-0.02058920734675072,0.029163625069901986,-0.3830281607213615,3.828770866885547,0.44068567717673035,0.5647468077422736,0.138,0.138
10,-2.2401857329009687,-0.008427045542778608,2.1257746944699867,-2.814036694824389,0.6999354280211778,0.8501993629635984,0.138,0.138
11,4.064884443310971,-0.55098319492561,1.1259066946303076,-0.8942013639029325,1.6280992435003334,-0.30966139364297945,0.138,0.138
12,0.3646677109708181,0.4456173333985844,0.1874360873304097,-0.3646677109708181,-0.4456173333985844,-0.1874360873304097,0.138,0.138
13,0.02268000168682882,0.46514096692300444,0.4821158470094551,-0.02268000168682882,-0.46514096692300444,-0.4821158470094551,0.138,0.138
14,-0.46230113702340675,-0.0317114379590054,0.45550723679192395,0.46230113702340675,0.0317114379590054,-0.45550723679192395,0.138,0.138
15,0.49202373594875526,0.3690915616868748,0.04595451980145421,-0.49202373594875526,-0.3690915616868748,-0.04595451980145421,0.138,0.138
16,0.008378712998971815,0.6299164751246159,0.2244975387007245,-0.008378712998971815,-0.6299164751246159,-0.2244975387007245,0.138,0.138
17,0.5858244419297497,-0.10754712727830021,0.2945621563188929,-0.5858244419297497,0.10754712727830021,-0.2945621563188929,0.138,0.138
18,-1.647884236723737,-3.0840823309806167,1.9260496151277122,1.0815868790593828,-4.762273300635562,2.0205219586302,0.138,0.138
19,0.11829427670389973,0.517229218242801,-0.34880866191035814,-0.11829427670389973,-0.517229218242801,0.34880866191035814,0.138,0.138
20,-0.5377810457834261,-0.00586390449381032,-0.38350367335586716,0.5377810457834261,0.00586390449381032,0.38350367335586716,0.138,0.138
21,1.3256719058272068,-1.4203002316900293,-0.7464805771621054,-1.3184933619188715,6.061382732520708,-2.836327627410174,0.138,0.138
22,0.020317703425624774,0.443463087289276,-0.462697322229712,-0.020317703425624774,-0.443463087289276,0.462697322229712,0.138,0.138
23,-0.1277233760568884,-0.20018488195404766,-1.890368617383475,-2.7566172471964876,4.204167554625734,2.6410825151978745,0.138,0.138
24,0.19402523667296978,0.47926776838177404,0.40741975481370934,-0.19402523667296978,-0.47926776838177404,-0.40741975481370934,0.138,0.138
25,2.7928642369362526,-1.4654862400796114,-2.7793217807142523,1.9793083644640064,0.5845795368038706,-2.4149540929329407,0.138,0.138
26,0.15136712587474643,-0.6364821416029441,-0.08638802590164919,-0.15136712587474643,0.6364821416029441,0.08638802590164919,0.138,0.138
27,1.3046796159285572,-5.246026298652589,-2.1329311434703317,0.11118063628350448,0.9184355038591008,-0.01549011522271461,0.138,0.138
28,-0.05987237964735875,0.637832716233684,-0.21835294911216502,0.05987237964735875,-0.637832716233684,0.21835294911216502,0.138,0.138
29,-3.329649650624292,1.0646899185561882,-0.4791538016432694,-0.33578536116884034,-0.6236531256202132,0.3611936763118336,0.138,0.138
30,1.3471560038207477,-0.7035151719737941,-3.673538690340457,1.4978933256083944,1.3046616287395176,-0.9664993394514287,0.138,0.138
31,4.849174284465715,-1.716944380072587,-2.152081673714806,-2.6381010138506746,-0.4188585934797717,0.5065357038130527,0.138,0.138
32,0.4016660739934601,-0.4744619411387709,-0.06848378628402894,-0.4016660739934601,0.4744619411387709,0.06848378628402894,0.138,0.138
33,1.3507958680661456,-2.0061411389340886,-0.5186913183861588,-1.535254546986628,-2.9445546221353114,2.744248516626681,0.138,0.138
34,0.06983959157091678,-1.1536018496609566,1.2686274650639855,0.2973047473371196,-1.519489507385024,0.021992649223051677,0.138,0.138
35,-0.3551805098978243,0.41428068028866016,-0.3169459697079747,0.3551805098978243,-0.41428068028866016,0.3169459697079747,0.138,0.138
36,-0.8448652202931712,-0.24001177207836447,-0.5816071927221691,-0.41225050884720055,0.2767403823325024,-1.405413559280273,0.138,0.138
37,-1.8408176813454338,1.3421568738951235,-2.515085363433649,1.911123373377195,-1.255899912111261,1.409879002896236,0.138,0.138
38,0.5309334599507934,-0.07967396475764797,-0.37894461703338683,-0.5309334599507934,0.07967396475764797,0.37894461703338683,0.138,0.138
39,0.4621212040419929,0.24711836786675623,-0.3764541560794606,-0.4621212040419929,-0.24711836786675623,0.3764541560794606,0.138,0.138
40,-0.1260193393759456,-3.267092629498581,-0.0968541816647774,-3.490502658240747,0.818676228682285,-0.10950779893046972,0.138,0.138
41,-0.17145114789758756,0.4421146871509335,0.4576086415034677,0.17145114789758756,-0.4421146871509335,-0.4576086415034677,0.138,0.138
42,-0.5877969749451246,1.4734860426387713,1.3553501340420238,-3.0928011496238828,-2.2028084901556064,-2.1346545390403144,0.138,0.138
43,-0.5374410688057107,0.11339377168398015,-0.30558392820007496,0.5374410688057107,-0.11339377168398015,0.30558392820007496,0.138,0.138
44,0.44785570920466616,-0.14953015237520542,0.38854077754469607,-0.44785570920466616,0.14953015237520542,-0.38854077754469607,0.138,0.138
45,1.8124963573118555,-1.59121538121586,1.2940747497417817,0.8386610842549127,2.132070518743167,0.04054741707721048,0.138,0.138
46,0.3306649154611845,0.49025925127993286,0.18291785247254097,-0.3306649154611845,-0.49025925127993286,-0.18291785247254097,0.138,0.138
47,-0.6430611145241132,0.1161653655877954,0.09054877452900528,0.6430611145241132,-0.1161653655877954,-0.09054877452900528,0.138,0.138
48,-0.4294393532230323,-0.2502043099478306,-0.44656509485220736,0.4294393532230323,0.2502043099478306,0.44656509485220736,0.138,0.138
49,-3.7002672992706658,-0.6870835040931718,-1.2371505319546945,0.9527838595050929,2.4929561582719857,1.3374529344681012,0.138,0.138
50,-0.8807484791258285,-1.2133957822444714,-1.6837613326303575,0.42610671163767005,0.26108380939667836,-1.9793761241371666,0.138,0.138
51,-0.42127740394737073,0.12243150444953109,-0.3669782420936551,0.42127740394737073,-0.12243150444953109,0.3669782420936551,0.138,0.138
52,2.1633479572366263,-3.4410362529884337,-2.6621475870766798,0.7804039276428152,-1.9362111977388947,-1.3460472410040198,0.138,0.138
53,-1.0521839506393587,-0.2623946760515957,-3.389900747587676,-1.7759090093026548,-1.8317227096514277,1.6271825219273777,0.138,0.138
54,0.3680452057561224,-0.013725524015487016,-0.5772895122539441,-0.3680452057561224,0.013725524015487016,0.5772895122539441,0.138,0.138
55,-4.725060503374075,-1.9685518085785583,-1.240879599201747,0.5714223552516586,-0.9757469211657215,-2.1603982076249135,0.138,0.138
56,2.3650918832350074,-0.7494046126460404,0.5754418781749594,0.42974380929920686,0.0676135543141923,-0.6178810956521533,0.138,0.138
57,0.3180255467139818,0.54288631023794,0.15355376265123769,-0.3180255467139818,-0.54288631023794,-0.15355376265123769,0.138,0.138
58,-0.4222755627054907,0.4776674748029083,-0.1124070206750921,0.4222755627054907,-0.4776674748029083,0.1124070206750921,0.138,0.138
59,-0.25260492371304927,0.09851429990115262,0.5591211430164252,0.25260492371304927,-0.09851429990115262,-0.5591211430164252,0.138,0.138
60,0.11108125961302566,1.3444541228065114,2.624410614538072,-0.25104506191185333,-1.2610021404750438,2.3987844593301038,0.138,0.138
61,-0.036109875266259465,-0.43367929589623677,-0.48387454911366384,0.036109875266259465,0.43367929589623677,0.48387454911366384,0.138,0.138
62,0.028681142020461715,-0.386424955318341,0.5305104952847244,-0.028681142020461715,0.386424955318341,-0.5305104952847244,0.138,0.138
63,-2.5097362608943574,-0.6075394844920875,-0.6517773202623304,0.7390885375481053,-3.8778525412759572,-1.679890924007989,0.138,0.138
64,0.5945370768336192,-0.005430180776221855,-0.2622480452194234,-0.5945370768336192,0.005430180776221855,0.2622480452194234,0.138,0.138
65,1.456818577448843,3.8927472631915325,-0.9642572096479275,0.5083155708525434,4.039069111464267,-2.4354094369543167,0.138,0.138
66,0.12471550660727344,-0.6030150490001883,0.18554884708719488,-0.12471550660727344,0.6030150490001883,-0.18554884708719488,0.138,0.138
67,-2.428140069393259,-1.7282091715081258,-2.5902315015353174,1.7526416035047205,-1.9227201313645164,-1.4306901017509643,0.138,0.138
68,-0.33277255189993404,-0.40559960746910956,-0.33086054568654544,0.33277255189993404,0.40559960746910956,0.33086054568654544,0.138,0.138
69,1.4148733879813233,-0.9886391201519029,-1.8242495203064588,4.8344170011361705,-0.801033022761685,-1.3846470278181635,0.138,0.138
70,3.12518406167307,0.548480129347645,1.6723712935996147,1.0928513786818528,1.837143672813002,-0.5842992362927139,0.138,0.138
71,-1.9468151322419869,-2.281122230650954,2.0931165335017248,-4.736886648096787,-1.2338279522607758,2.1020956366037895,0.138,0.138
