# eventID,px1,py1,pz1,px2,py2,pz2,m1,m2
1,0.06928646703380341,-0.5258626127207486,0.3467341335333664,-0.06928646703380341,0.5258626127207486,-0.3467341335333664,0.138,0.138
2,1.240310939664542,0.8271800409611346,-2.925457538047887,-0.1202948738022786,2.6349875132653953,0.39253330757229565,0.138,0.138
3,0.45339325906121786,-0.532719186713879,0.13105670285355253,-0.45339325906121786,0.532719186713879,-0.13105670285355253,0.138,0.138
4,0.4247671022792235,-0.3073325350950377,-0.2864188582597856,-0.4247671022792235,0.3073325350950377,0.2864188582597856,0.138,0.138
5,0.5715750593701945,0.066618676331755,0.22285538370825397,-0.5715750593701945,-0.066618676331755,-0.22285538370825397,0.138,0.138
6,-5.205812618823351,3.3932886637631334,-0.4842886695189218,1.612238614642214,-1.6945740268911704,-2.2549605849327765,0.138,0.138
7,-0.5039850200640892,0.3020873261131183,0.06110938787165593,0.5039850200640892,-0.3020873261131183,-0.06110938787165593,0.138,0.138
8,-0.6212923201672578,-0.09590464789894713,0.11170746554621988,0.6212923201672578,0.09590464789894713,-0.11170746554621988,0.138,0.138
9,-0.2683654882374749,0.606712504365835,-0.09474002756403545,0.2683654882374749,-0.606712504365835,0.09474002756403545,0.138,0.138
10,0.3381278060086711,-0.17814420972669406,0.37288989382356813,-0.3381278060086711,0.17814420972669406,-0.37288989382356813,0.138,0.138
11,0.602464842529137,0.1499271188406639,0.3053107749473839,-0.602464842529137,-0.1499271188406639,-0.3053107749473839,0.138,0.138
12,0.4015973680769709,0.17579227278973797,0.3975401786675635,-0.4015973680769709,-0.17579227278973797,-0.3975401786675635,0.138,0.138
13,0.33380054489806843,-0.29521657303556686,-2.5800133055452172,0.9180677026106383,-3.4030203859078556,-0.2073082159267507,0.138,0.138
14,-1.7223474359246744,1.9245877575143149,1.119153410983654,-2.538224634885898,2.706308606844776,1.258595626401398,0.138,0.138
15,-0.3843817566208499,0.16772116168907775,-0.49089786006149233,0.3843817566208499,-0.16772116168907775,0.49089786006149233,0.138,0.138
16,0.24824671940660495,0.4337211571064008,-0.2711511499017247,-0.24824671940660495,-0.4337211571064008,0.2711511499017247,0.138,0.138
17,-1.8332714365260625,0.1226881995334597,0.20370839934215845,-0.3277560884492646,2.1644479753541357,0.09148564415656243,0.138,0.138
18,0.5552343942161946,0.10473644492360379,0.13291008701883075,-0.5552343942161946,-0.10473644492360379,-0.13291008701883075,0.138,0.138
19,-0.27037206369355826,-0.3172241364982456,0.42418826151127137,0.27037206369355826,0.3172241364982456,-0.42418826151127137,0.138,0.138
20,0.08588203847819414,0.6139253457400524,0.27922403192628303,-0.08588203847819414,-0.6139253457400524,-0.27922403192628303,0.138,0.138
21,1.9827506303868925,2.543344972679246,1.1303290019143977,2.7038967028798746,-1.0835659288614583,1.780341818910646,0.138,0.138
22,-0.050076185748237724,-0.193272929105185,-0.6214736751985821,0.050076185748237724,0.193272929105185,0.6214736751985821,0.138,0.138
23,0.9928426337141806,0.6272218718689476,1.5874063921154822,0.2018299760723862,-1.0433127908555384,-4.237450981687024,0.138,0.138
24,0.16817407558052194,0.28400182982700023,0.46247242443867775,-0.16817407558052194,-0.28400182982700023,-0.46247242443867775,0.138,0.138
25,5.958358726804108,1.1270502797194755,0.23985685050488167,1.1640861443348787,2.5695687811123427,-1.0399584545412066,0.138,0.138
26,0.47864059301725986,-0.15609838677840357,0.388651282618174,-0.47864059301725986,0.15609838677840357,-0.388651282618174,0.138,0.138
27,0.3525992099138037,0.4184729726216714,-0.13284360729231942,-0.3525992099138037,-0.4184729726216714,0.13284360729231942,0.138,0.138
28,-0.49774817499083746,0.03561329512705236,0.263095848955707,0.49774817499083746,-0.03561329512705236,-0.263095848955707,0.138,0.138
