# eventID,px1,py1,pz1,px2,py2,pz2,m1,m2
1,1.4810670249641908,-0.060420192655154664,1.8162024392395764,-1.360431883140219,0.38515020113234816,1.7054605312363675,0.138,0.138
2,1.661224472462037,1.2813960151060801,-1.1741428742700089,-1.1451311138488565,-1.1322813333524733,-1.8060580022119634,0.138,0.138
3,-0.8128705056335453,-0.8713677733124522,0.7597404301280003,-0.5311518240495977,0.8677904927108694,0.13994604361584922,0.138,0.138
4,0.6007939111765177,0.011688433823730863,2.030154226397705,-0.6032912604821742,-3.719673715201616,1.8001569676966953,0.138,0.138
5,-1.8082648475025684,0.122129082736524,1.8150942536198353,-0.12198370872839048,0.9746956206692964,-0.016115787887568126,0.138,0.138
6,0.4292712703114858,1.6077223661658104,2.552411759183897,1.7155692074288624,1.5638018968873,3.3314564087481875,0.138,0.138
7,0.3673345651413624,0.890695266205933,-2.080544303982931,-2.181064539884586,3.226780028717959,0.40374327097540147,0.138,0.138
8,-1.738381514484807,-0.5219915147991241,3.745093992529979,-4.344712015625142,0.9588443253141349,-1.379254516637636,0.138,0.138
9,-3.7448991775334304,1.2014307700252755,0.7860582898605903,1.042884995707222,-0.173717690459355,-0.08077660783334573,0.138,0.138
10,-0.8745433299502858,-1.1285310764241523,-3.082852814523286,0.2553555512440293,2.299874695881629,-2.254510165713112,0.138,0.138
11,-0.2246497376199221,0.0031894492515728056,-0.22763483161206396,0.2246497376199221,-0.0031894492515728056,0.22763483161206396,0.138,0.138
12,0.7679419232689091,1.978113627246698,0.44624584238888654,3.5589238553207734,-0.18446294083741954,0.10654004495010125,0.138,0.138
13,-0.36004089636589787,0.03390166525448188,1.2936287405461775,1.4621583331277916,1.0950634377199862,0.9892895038189509,0.138,0.138
14,1.4863948566670182,-3.7251227597862298,2.279487259729954,-4.059526162647788,-2.3851450844824766,-2.037255249382414,0.138,0.138
