# eventID,px1,py1,pz1,px2,py2,pz2,m1,m2
1,2.453119364290769,-0.6007472954683838,-2.4108296976949646,-1.768417929241235,-2.4434182723179747,-2.267380927223283,0.138,0.138
2,0.3471588247605008,-0.24298122933654454,0.548971498365809,-0.3471588247605008,0.24298122933654454,-0.548971498365809,0.138,0.138
3,0.41740207605098006,0.1879633923791516,-0.15874683588224064,-0.41740207605098006,-0.1879633923791516,0.15874683588224064,0.138,0.138
4,2.926071461043604,0.3644827197814119,-2.2741812010618734,0.03254893365795497,-2.626548347393547,-0.5069998170807224,0.138,0.138
5,-0.32208427149947155,-0.40906803318995627,0.2384178285518011,0.32208427149947155,0.40906803318995627,-0.2384178285518011,0.138,0.138
6,0.24315522721072536,0.3514833146920951,-0.47272973751024217,-0.24315522721072536,-0.3514833146920951,0.47272973751024217,0.138,0.138
7,0.17096806072394452,0.12600231031189285,-0.48333766399304734,-0.17096806072394452,-0.12600231031189285,0.48333766399304734,0.138,0.138
8,0.5445464388078789,-0.5329637253857538,0.053104376955036614,-0.4276892121785906,-1.551851337652832,-0.8471465482425947,0.138,0.138
9,-0.005460773295423717,-0.4678577465215862,-0.15795358448486405,0.005460773295423717,0.4678577465215862,0.15795358448486405,0.138,0.138
10,-0.761304939691987,1.8031684061973325,-2.6404666315801952,-0.5982963732314698,2.6691253965675847,0.1475158240278121,0.138,0.138
11,-0.0643389955315286,-0.3858788433991979,-0.0384710984774199,0.0643389955315286,0.3858788433991979,0.0384710984774199,0.138,0.138
12,-2.110150908862402,-1.3908304592874157,-2.6775507993253895,-0.26556881496173806,-2.3272428620962367,3.3026854379164,0.138,0.138
13,0.07186023941888156,0.4936197217733045,0.27959451365367444,-0.07186023941888156,-0.4936197217733045,-0.27959451365367444,0.138,0.138
14,-0.6224362989530842,-0.1650653108460682,-0.09424146462091058,0.6224362989530842,0.1650653108460682,0.09424146462091058,0.138,0.138
15,0.4802787412584745,0.38255021382491555,0.09433249153599142,-0.4802787412584745,-0.38255021382491555,-0.09433249153599142,0.138,0.138
16,-1.7534914909968033,-2.3665454728680837,-2.0755872783456715,2.3994991441991567,-0.4494960340576996,0.09369124912823953,0.138,0.138
17,-1.6946426674767832,-0.28540106209521776,-0.7702931805960704,3.192472552292806,-0.5853289723526619,2.4763099474207446,0.138,0.138
18,-0.6945744770423706,-1.1645947690323943,2.9374379462522398,0.6332101989547891,-1.1461999399564904,-1.104208746474171,0.138,0.138
19,1.9082956311942236,0.8623832970645899,-0.35859361752208746,1.1361747093588586,0.6711527100371942,2.121362797142961,0.138,0.138
20,-0.02808447804951534,0.36989985382380725,-0.37647011684155957,0.02808447804951534,-0.36989985382380725,0.37647011684155957,0.138,0.138
21,-3.0270406127896945,2.03563711236436,-4.115622322178398,1.4945964771912843,1.8363277198049455,-2.080034210985009,0.138,0.138
22,0.7243133261479805,0.3853256426439273,-0.0488702436570193,-0.7243133261479805,-0.3853256426439273,0.0488702436570193,0.138,0.138
23,-0.9517881584717364,0.6651881517797825,0.9014037056281576,0.2724158671369854,0.616814854101218,-5.701148014335761,0.138,0.138
24,0.23232315937757492,-0.18484113607787525,0.251668664436106,-0.23232315937757492,0.18484113607787525,-0.251668664436106,0.138,0.138
25,0.04459624666159234,-0.2225799468473483,0.5338051880623312,-0.04459624666159234,0.2225799468473483,-0.5338051880623312,0.138,0.138
26,0.23692387203161483,1.5725127036661746,2.9210153060964594,-0.5208981974184426,5.200727511455142,0.7502023986181795,0.138,0.138
27,1.1584856668852426,2.6871360222533065,-0.5633984280578761,-0.8605138271572798,-0.46736342665998576,1.3540933016485281,0.138,0.138
28,0.5087519170258542,0.034152959094749004,0.2424516962915577,-0.5087519170258542,-0.034152959094749004,-0.2424516962915577,0.138,0.138
29,0.03893857452156956,0.5934231479449498,0.2116973389886743,-0.03893857452156956,-0.5934231479449498,-0.2116973389886743,0.138,0.138
30,0.8275989889665697,-2.8130459213611405,2.3029891879251903,2.9284272723693974,1.1507507934599914,3.6358707043923824,0.138,0.138
31,-0.676182078087924,0.18813898887336264,0.14638912338249052,0.676182078087924,-0.18813898887336264,-0.14638912338249052,0.138,0.138
32,0.10405927900079916,0.4787427610535326,-0.33617877504487864,-0.10405927900079916,-0.4787427610535326,0.33617877504487864,0.138,0.138
33,-0.49960068893299187,0.11804225234849056,0.2645216854867879,0.49960068893299187,-0.11804225234849056,-0.2645216854867879,0.138,0.138
34,-2.4105427091758425,3.699370322155449,0.3813626839551259,1.684554097044997,-2.5512636385926815,0.7256173133415181,0.138,0.138
35,-2.247911334258875,2.376439857016246,-2.5545744256234477,-0.22011242774681278,1.3601923677403889,-4.237091982612832,0.138,0.138
36,1.9817261198765723,-2.9663924990725867,0.6893180454715259,1.2722568812492998,0.6689285544411753,1.2544988511501074,0.138,0.138
37,0.299747338832533,0.4883377029818597,0.25755604315049,-0.299747338832533,-0.4883377029818597,-0.25755604315049,0.138,0.138
38,-0.11789738216908209,0.5278950309135088,0.2950380707387133,0.11789738216908209,-0.5278950309135088,-0.2950380707387133,0.138,0.138
39,0.15669436131835932,-0.6572666851168193,-0.010648241905891915,-0.15669436131835932,0.6572666851168193,0.010648241905891915,0.138,0.138
40,0.605236866185014,-0.174343482000307,0.20994093322827848,-0.605236866185014,0.174343482000307,-0.20994093322827848,0.138,0.138
41,-1.7897142005609603,-0.6941742318567656,-3.0610168469898653,-2.5149345535713348,1.592088870036864,1.3325389809431778,0.138,0.138
42,0.7239100394888711,0.5022476183547097,0.26290953540325485,3.7310054062524314,0.4244315608860167,-0.13675041479873165,0.138,0.138
43,-0.1694949231668667,0.05497923213803089,0.6096029382280115,0.1694949231668667,-0.05497923213803089,-0.6096029382280115,0.138,0.138
